========================================
     INFORME COMPLETO ICE CREAM         
     Fecha: 2026-05-14T16:38:38.195156200
========================================

--- ALMACEN (16 helados) ---
• coconut | Sabor: coco | Precio: $4000.0 | Unidades: 12
• Fecha: 2022-06-02T00:00 | Vendedor: paquito | Total: $16500.0 | Pago: efectivo
• Fecha: 2022-06-02T00:00 | Vendedor: dilan | Total: $22000.0 | Pago: efectivo
• Fecha: 2022-06-02T00:00 | Vendedor: dilan | Total: $7500.0 | Pago: tarjeta
• Fecha: 2022-06-02T00:00 | Vendedor: jean | Total: $42500.0 | Pago: tarjeta
• Fecha: 2022-06-02T00:00 | Vendedor: paquito | Total: $10200.0 | Pago: efectivo
• Fecha: 2022-06-02T00:00 | Vendedor: dilan | Total: $23200.0 | Pago: tarjeta
• Fecha: 2022-06-01T00:00 | Vendedor: paquito | Total: $59000.0 | Pago: tarjeta
• Fecha: 2022-06-01T00:00 | Vendedor: oscar | Total: $32100.0 | Pago: efectivo
• Fecha: 2022-06-01T00:00 | Vendedor: oscar | Total: $17700.0 | Pago: tarjeta
• Fecha: 2022-06-01T00:00 | Vendedor: jean | Total: $23700.0 | Pago: tarjeta
• Fecha: 2022-06-01T00:00 | Vendedor: paquito | Total: $44600.0 | Pago: efectivo
• Fecha: 2022-06-01T00:00 | Vendedor: jean | Total: $46500.0 | Pago: efectivo
• Fecha: 2022-06-01T00:00 | Vendedor: oscar | Total: $24400.0 | Pago: efectivo
• Fecha: 2022-06-01T00:00 | Vendedor: juan | Total: $40600.0 | Pago: efectivo
• Fecha: 2022-05-31T00:00 | Vendedor: oscar | Total: $13100.0 | Pago: efectivo
• Fecha: 2022-05-31T00:00 | Vendedor: dilan | Total: $14000.0 | Pago: efectivo
• Fecha: 2022-05-31T00:00 | Vendedor: oscar | Total: $5600.0 | Pago: tarjeta
• Fecha: 2022-05-31T00:00 | Vendedor: dilan | Total: $36800.0 | Pago: efectivo
• Fecha: 2022-05-31T00:00 | Vendedor: jean | Total: $32000.0 | Pago: tarjeta
• Fecha: 2022-05-31T00:00 | Vendedor: oscar | Total: $17900.0 | Pago: tarjeta
• Fecha: 2022-05-31T00:00 | Vendedor: paquito | Total: $24800.0 | Pago: efectivo
• Fecha: 2022-05-31T00:00 | Vendedor: dilan | Total: $24400.0 | Pago: tarjeta
• Fecha: 2022-05-31T00:00 | Vendedor: oscar | Total: $19600.0 | Pago: tarjeta
• Fecha: 2022-05-31T00:00 | Vendedor: oscar | Total: $2500.0 | Pago: tarjeta
• Fecha: 2022-05-31T00:00 | Vendedor: juan | Total: $39300.0 | Pago: tarjeta
• Fecha: 2022-05-31T00:00 | Vendedor: juan | Total: $37900.0 | Pago: tarjeta
• Fecha: 2022-05-30T00:00 | Vendedor: juan | Total: $19500.0 | Pago: efectivo
• Fecha: 2022-05-30T00:00 | Vendedor: paquito | Total: $10200.0 | Pago: efectivo
• Fecha: 2022-05-30T00:00 | Vendedor: oscar | Total: $5200.0 | Pago: efectivo
• Fecha: 2022-05-30T00:00 | Vendedor: juan | Total: $29500.0 | Pago: tarjeta
• Fecha: 2022-05-30T00:00 | Vendedor: oscar | Total: $11800.0 | Pago: tarjeta
• Fecha: 2022-05-30T00:00 | Vendedor: oscar | Total: $39200.0 | Pago: tarjeta
• Fecha: 2022-05-30T00:00 | Vendedor: paquito | Total: $7800.0 | Pago: tarjeta
• Fecha: 2022-05-30T00:00 | Vendedor: paquito | Total: $5600.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: oscar | Total: $40100.0 | Pago: tarjeta
• Fecha: 2022-05-29T00:00 | Vendedor: paquito | Total: $27600.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: juan | Total: $30600.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: jean | Total: $8300.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: jean | Total: $45800.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: oscar | Total: $16400.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: dilan | Total: $52200.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: dilan | Total: $15500.0 | Pago: tarjeta
• Fecha: 2022-05-29T00:00 | Vendedor: jean | Total: $14400.0 | Pago: tarjeta
• Fecha: 2022-05-29T00:00 | Vendedor: juan | Total: $40200.0 | Pago: tarjeta
• Fecha: 2022-05-29T00:00 | Vendedor: oscar | Total: $12200.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: oscar | Total: $27300.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: paquito | Total: $8500.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: juan | Total: $46100.0 | Pago: tarjeta
• Fecha: 2022-05-29T00:00 | Vendedor: oscar | Total: $7500.0 | Pago: tarjeta
• Fecha: 2022-05-29T00:00 | Vendedor: oscar | Total: $22500.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: dilan | Total: $22000.0 | Pago: efectivo
• Fecha: 2022-05-29T00:00 | Vendedor: dilan | Total: $18000.0 | Pago: tarjeta
• Fecha: 2022-05-28T00:00 | Vendedor: dilan | Total: $14200.0 | Pago: efectivo
• Fecha: 2022-05-28T00:00 | Vendedor: dilan | Total: $38500.0 | Pago: tarjeta
• Fecha: 2022-05-28T00:00 | Vendedor: juan | Total: $32800.0 | Pago: efectivo
• Fecha: 2022-05-28T00:00 | Vendedor: oscar | Total: $2800.0 | Pago: efectivo
• Fecha: 2022-05-28T00:00 | Vendedor: juan | Total: $6500.0 | Pago: efectivo
• Fecha: 2022-05-28T00:00 | Vendedor: dilan | Total: $31600.0 | Pago: tarjeta
• Fecha: 2022-05-28T00:00 | Vendedor: juan | Total: $21800.0 | Pago: tarjeta
• Fecha: 2022-05-28T00:00 | Vendedor: juan | Total: $10500.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: oscar | Total: $16900.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: dilan | Total: $11000.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: oscar | Total: $25100.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: paquito | Total: $22100.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: juan | Total: $43100.0 | Pago: efectivo
• Fecha: 2022-05-27T00:00 | Vendedor: oscar | Total: $48900.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: paquito | Total: $3500.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: juan | Total: $32900.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: paquito | Total: $34000.0 | Pago: efectivo
• Fecha: 2022-05-27T00:00 | Vendedor: jean | Total: $9600.0 | Pago: efectivo
• Fecha: 2022-05-27T00:00 | Vendedor: dilan | Total: $6000.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: jean | Total: $23800.0 | Pago: efectivo
• Fecha: 2022-05-27T00:00 | Vendedor: dilan | Total: $38800.0 | Pago: efectivo
• Fecha: 2022-05-27T00:00 | Vendedor: paquito | Total: $18500.0 | Pago: efectivo
• Fecha: 2022-05-27T00:00 | Vendedor: paquito | Total: $33700.0 | Pago: tarjeta
• Fecha: 2022-05-27T00:00 | Vendedor: oscar | Total: $2800.0 | Pago: tarjeta
• Fecha: 2022-05-26T00:00 | Vendedor: jean | Total: $26300.0 | Pago: tarjeta
• Fecha: 2022-05-26T00:00 | Vendedor: dilan | Total: $37400.0 | Pago: efectivo
• Fecha: 2022-05-26T00:00 | Vendedor: paquito | Total: $21500.0 | Pago: efectivo
• Fecha: 2022-05-26T00:00 | Vendedor: oscar | Total: $6000.0 | Pago: tarjeta
• Fecha: 2022-05-26T00:00 | Vendedor: jean | Total: $22100.0 | Pago: tarjeta
• Fecha: 2022-05-26T00:00 | Vendedor: oscar | Total: $8000.0 | Pago: tarjeta
• Fecha: 2022-05-26T00:00 | Vendedor: juan | Total: $31000.0 | Pago: efectivo
• Fecha: 2022-05-26T00:00 | Vendedor: jean | Total: $9700.0 | Pago: tarjeta
• Fecha: 2022-05-26T00:00 | Vendedor: jean | Total: $18900.0 | Pago: efectivo
• Fecha: 2022-05-26T00:00 | Vendedor: oscar | Total: $21300.0 | Pago: tarjeta
• Fecha: 2022-05-25T00:00 | Vendedor: juan | Total: $18000.0 | Pago: efectivo
• Fecha: 2022-05-25T00:00 | Vendedor: jean | Total: $5600.0 | Pago: tarjeta
• Fecha: 2022-05-25T00:00 | Vendedor: juan | Total: $9500.0 | Pago: tarjeta
• Fecha: 2022-05-25T00:00 | Vendedor: jean | Total: $42700.0 | Pago: efectivo
• Fecha: 2022-05-25T00:00 | Vendedor: jean | Total: $44300.0 | Pago: tarjeta
• Fecha: 2022-05-25T00:00 | Vendedor: oscar | Total: $22000.0 | Pago: tarjeta
• Fecha: 2022-05-25T00:00 | Vendedor: juan | Total: $27000.0 | Pago: tarjeta
• Fecha: 2022-05-25T00:00 | Vendedor: paquito | Total: $30300.0 | Pago: tarjeta
• Fecha: 2022-05-25T00:00 | Vendedor: jean | Total: $51300.0 | Pago: tarjeta
• Fecha: 2022-05-24T00:00 | Vendedor: paquito | Total: $6200.0 | Pago: efectivo
• Fecha: 2022-05-24T00:00 | Vendedor: paquito | Total: $19000.0 | Pago: efectivo
• Fecha: 2022-05-24T00:00 | Vendedor: juan | Total: $76000.0 | Pago: efectivo
• Fecha: 2022-05-24T00:00 | Vendedor: juan | Total: $8000.0 | Pago: efectivo
• Fecha: 2022-05-24T00:00 | Vendedor: juan | Total: $22800.0 | Pago: efectivo
• Fecha: 2022-05-24T00:00 | Vendedor: dilan | Total: $8400.0 | Pago: tarjeta
• Fecha: 2022-05-24T00:00 | Vendedor: juan | Total: $28500.0 | Pago: tarjeta
• Fecha: 2022-05-24T00:00 | Vendedor: juan | Total: $8200.0 | Pago: tarjeta
• Fecha: 2022-05-24T00:00 | Vendedor: oscar | Total: $55300.0 | Pago: tarjeta
• Fecha: 2022-05-24T00:00 | Vendedor: dilan | Total: $5200.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: juan | Total: $18900.0 | Pago: tarjeta
• Fecha: 2022-05-23T00:00 | Vendedor: oscar | Total: $5000.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: juan | Total: $7800.0 | Pago: tarjeta
• Fecha: 2022-05-23T00:00 | Vendedor: oscar | Total: $9300.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: oscar | Total: $20100.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: jean | Total: $66500.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: oscar | Total: $21500.0 | Pago: tarjeta
• Fecha: 2022-05-23T00:00 | Vendedor: dilan | Total: $23500.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: juan | Total: $15000.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: jean | Total: $10600.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: dilan | Total: $34500.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: oscar | Total: $27800.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: oscar | Total: $15300.0 | Pago: tarjeta
• Fecha: 2022-05-23T00:00 | Vendedor: paquito | Total: $3000.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: jean | Total: $50400.0 | Pago: efectivo
• Fecha: 2022-05-23T00:00 | Vendedor: jean | Total: $6000.0 | Pago: tarjeta
• Fecha: 2022-05-23T00:00 | Vendedor: oscar | Total: $23600.0 | Pago: tarjeta
• Fecha: 2022-05-23T00:00 | Vendedor: paquito | Total: $17400.0 | Pago: tarjeta
• Fecha: 2022-05-23T00:00 | Vendedor: juan | Total: $7500.0 | Pago: tarjeta
• Fecha: 2022-05-22T00:00 | Vendedor: dilan | Total: $19100.0 | Pago: tarjeta
• Fecha: 2022-05-22T00:00 | Vendedor: paquito | Total: $11200.0 | Pago: tarjeta
• Fecha: 2022-05-22T00:00 | Vendedor: juan | Total: $27300.0 | Pago: tarjeta
• Fecha: 2022-05-22T00:00 | Vendedor: oscar | Total: $19600.0 | Pago: tarjeta
• Fecha: 2022-05-22T00:00 | Vendedor: dilan | Total: $33600.0 | Pago: efectivo
• Fecha: 2022-05-22T00:00 | Vendedor: jean | Total: $13400.0 | Pago: tarjeta
• Fecha: 2022-05-22T00:00 | Vendedor: dilan | Total: $21300.0 | Pago: efectivo
• Fecha: 2022-05-21T00:00 | Vendedor: oscar | Total: $27100.0 | Pago: tarjeta
• Fecha: 2022-05-21T00:00 | Vendedor: juan | Total: $28200.0 | Pago: efectivo
• Fecha: 2022-05-21T00:00 | Vendedor: paquito | Total: $30500.0 | Pago: tarjeta
• Fecha: 2022-05-21T00:00 | Vendedor: juan | Total: $26800.0 | Pago: efectivo
• Fecha: 2022-05-21T00:00 | Vendedor: paquito | Total: $19200.0 | Pago: efectivo
• Fecha: 2022-05-21T00:00 | Vendedor: oscar | Total: $14800.0 | Pago: efectivo
• Fecha: 2022-05-20T00:00 | Vendedor: paquito | Total: $32300.0 | Pago: efectivo
• Fecha: 2022-05-20T00:00 | Vendedor: paquito | Total: $33800.0 | Pago: efectivo
• Fecha: 2022-05-20T00:00 | Vendedor: jean | Total: $10900.0 | Pago: efectivo
• Fecha: 2022-05-20T00:00 | Vendedor: juan | Total: $5500.0 | Pago: tarjeta
• Fecha: 2022-05-20T00:00 | Vendedor: jean | Total: $17200.0 | Pago: tarjeta
• Fecha: 2022-05-20T00:00 | Vendedor: jean | Total: $19400.0 | Pago: tarjeta
• Fecha: 2022-05-20T00:00 | Vendedor: juan | Total: $75000.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: jean | Total: $5600.0 | Pago: efectivo
• Fecha: 2022-05-19T00:00 | Vendedor: jean | Total: $21200.0 | Pago: efectivo
• Fecha: 2022-05-19T00:00 | Vendedor: jean | Total: $4000.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: paquito | Total: $21400.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: paquito | Total: $17400.0 | Pago: efectivo
• Fecha: 2022-05-19T00:00 | Vendedor: oscar | Total: $16500.0 | Pago: efectivo
• Fecha: 2022-05-19T00:00 | Vendedor: jean | Total: $13300.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: juan | Total: $18100.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: dilan | Total: $2800.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: jean | Total: $32300.0 | Pago: efectivo
• Fecha: 2022-05-19T00:00 | Vendedor: jean | Total: $23200.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: paquito | Total: $13500.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: dilan | Total: $16100.0 | Pago: efectivo
• Fecha: 2022-05-19T00:00 | Vendedor: dilan | Total: $24700.0 | Pago: efectivo
• Fecha: 2022-05-19T00:00 | Vendedor: oscar | Total: $17500.0 | Pago: efectivo
• Fecha: 2022-05-19T00:00 | Vendedor: juan | Total: $5200.0 | Pago: tarjeta
• Fecha: 2022-05-19T00:00 | Vendedor: paquito | Total: $3000.0 | Pago: tarjeta
• Fecha: 2022-05-18T00:00 | Vendedor: dilan | Total: $23500.0 | Pago: tarjeta
• Fecha: 2022-05-18T00:00 | Vendedor: juan | Total: $18000.0 | Pago: tarjeta
• Fecha: 2022-05-18T00:00 | Vendedor: jean | Total: $9000.0 | Pago: tarjeta
• Fecha: 2022-05-18T00:00 | Vendedor: juan | Total: $14800.0 | Pago: efectivo
• Fecha: 2022-05-18T00:00 | Vendedor: jean | Total: $12800.0 | Pago: tarjeta
• Fecha: 2022-05-18T00:00 | Vendedor: oscar | Total: $13100.0 | Pago: efectivo
• Fecha: 2022-05-18T00:00 | Vendedor: jean | Total: $9500.0 | Pago: tarjeta
• Fecha: 2022-05-18T00:00 | Vendedor: juan | Total: $33000.0 | Pago: efectivo
• Fecha: 2022-05-18T00:00 | Vendedor: dilan | Total: $14200.0 | Pago: efectivo
• Fecha: 2022-05-18T00:00 | Vendedor: paquito | Total: $35800.0 | Pago: tarjeta
• Fecha: 2022-05-18T00:00 | Vendedor: dilan | Total: $26000.0 | Pago: efectivo
• Fecha: 2022-05-18T00:00 | Vendedor: juan | Total: $13600.0 | Pago: efectivo
• Fecha: 2022-05-18T00:00 | Vendedor: paquito | Total: $21900.0 | Pago: efectivo
• Fecha: 2022-05-18T00:00 | Vendedor: juan | Total: $4000.0 | Pago: tarjeta
• Fecha: 2022-05-17T00:00 | Vendedor: dilan | Total: $20500.0 | Pago: tarjeta
• Fecha: 2022-05-17T00:00 | Vendedor: oscar | Total: $14900.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: paquito | Total: $6200.0 | Pago: tarjeta
• Fecha: 2022-05-17T00:00 | Vendedor: oscar | Total: $7000.0 | Pago: tarjeta
• Fecha: 2022-05-17T00:00 | Vendedor: paquito | Total: $22000.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: paquito | Total: $34800.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: oscar | Total: $22100.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: jean | Total: $13000.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: juan | Total: $16100.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: dilan | Total: $14600.0 | Pago: tarjeta
• Fecha: 2022-05-17T00:00 | Vendedor: paquito | Total: $11000.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: paquito | Total: $23700.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: jean | Total: $29800.0 | Pago: tarjeta
• Fecha: 2022-05-17T00:00 | Vendedor: paquito | Total: $43300.0 | Pago: efectivo
• Fecha: 2022-05-17T00:00 | Vendedor: dilan | Total: $19000.0 | Pago: tarjeta
• Fecha: 2022-05-17T00:00 | Vendedor: juan | Total: $13500.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: juan | Total: $5600.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: juan | Total: $9000.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: juan | Total: $14600.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: jean | Total: $13100.0 | Pago: efectivo
• Fecha: 2022-05-16T00:00 | Vendedor: dilan | Total: $7500.0 | Pago: efectivo
• Fecha: 2022-05-16T00:00 | Vendedor: oscar | Total: $5000.0 | Pago: efectivo
• Fecha: 2022-05-16T00:00 | Vendedor: paquito | Total: $11000.0 | Pago: efectivo
• Fecha: 2022-05-16T00:00 | Vendedor: oscar | Total: $35000.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: juan | Total: $23000.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: oscar | Total: $40500.0 | Pago: efectivo
• Fecha: 2022-05-16T00:00 | Vendedor: dilan | Total: $38500.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: paquito | Total: $17200.0 | Pago: efectivo
• Fecha: 2022-05-16T00:00 | Vendedor: jean | Total: $36300.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: oscar | Total: $16000.0 | Pago: efectivo
• Fecha: 2022-05-16T00:00 | Vendedor: paquito | Total: $23700.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: jean | Total: $13800.0 | Pago: tarjeta
• Fecha: 2022-05-16T00:00 | Vendedor: juan | Total: $33000.0 | Pago: tarjeta
• Fecha: 2022-05-15T00:00 | Vendedor: paquito | Total: $28500.0 | Pago: efectivo
• Fecha: 2022-05-15T00:00 | Vendedor: dilan | Total: $25000.0 | Pago: efectivo
• Fecha: 2022-05-15T00:00 | Vendedor: oscar | Total: $17400.0 | Pago: tarjeta
• Fecha: 2022-05-15T00:00 | Vendedor: jean | Total: $6200.0 | Pago: tarjeta
• Fecha: 2022-05-15T00:00 | Vendedor: oscar | Total: $19600.0 | Pago: efectivo
• Fecha: 2022-05-15T00:00 | Vendedor: dilan | Total: $5600.0 | Pago: tarjeta
• Fecha: 2022-05-15T00:00 | Vendedor: jean | Total: $14500.0 | Pago: efectivo
• Fecha: 2022-05-15T00:00 | Vendedor: dilan | Total: $25100.0 | Pago: efectivo
• Fecha: 2022-05-15T00:00 | Vendedor: dilan | Total: $4500.0 | Pago: tarjeta
• Fecha: 2022-05-15T00:00 | Vendedor: dilan | Total: $25600.0 | Pago: tarjeta
• Fecha: 2022-05-15T00:00 | Vendedor: paquito | Total: $23300.0 | Pago: efectivo
• Fecha: 2022-05-15T00:00 | Vendedor: juan | Total: $35700.0 | Pago: efectivo
• Fecha: 2022-05-15T00:00 | Vendedor: oscar | Total: $18500.0 | Pago: tarjeta
• Fecha: 2022-05-14T00:00 | Vendedor: paquito | Total: $5600.0 | Pago: tarjeta
• Fecha: 2022-05-14T00:00 | Vendedor: oscar | Total: $9000.0 | Pago: efectivo
• Fecha: 2022-05-14T00:00 | Vendedor: juan | Total: $5200.0 | Pago: tarjeta
• Fecha: 2022-05-14T00:00 | Vendedor: juan | Total: $72000.0 | Pago: tarjeta
• Fecha: 2022-05-14T00:00 | Vendedor: jean | Total: $18100.0 | Pago: tarjeta
• Fecha: 2022-05-14T00:00 | Vendedor: dilan | Total: $10800.0 | Pago: tarjeta
• Fecha: 2022-05-14T00:00 | Vendedor: jean | Total: $14500.0 | Pago: tarjeta
• Fecha: 2022-05-14T00:00 | Vendedor: dilan | Total: $28200.0 | Pago: tarjeta
• Fecha: 2022-05-13T00:00 | Vendedor: jean | Total: $10500.0 | Pago: efectivo
• Fecha: 2022-05-13T00:00 | Vendedor: dilan | Total: $16500.0 | Pago: tarjeta
• Fecha: 2022-05-13T00:00 | Vendedor: paquito | Total: $39000.0 | Pago: tarjeta
• Fecha: 2022-05-13T00:00 | Vendedor: oscar | Total: $38400.0 | Pago: efectivo
• Fecha: 2022-05-13T00:00 | Vendedor: jean | Total: $44000.0 | Pago: efectivo
• Fecha: 2022-05-13T00:00 | Vendedor: dilan | Total: $49700.0 | Pago: efectivo
• Fecha: 2022-05-13T00:00 | Vendedor: juan | Total: $9900.0 | Pago: efectivo
• Fecha: 2022-05-13T00:00 | Vendedor: jean | Total: $21000.0 | Pago: tarjeta
• Fecha: 2022-05-13T00:00 | Vendedor: dilan | Total: $21700.0 | Pago: tarjeta
• Fecha: 2022-05-13T00:00 | Vendedor: jean | Total: $42000.0 | Pago: efectivo
• Fecha: 2022-05-13T00:00 | Vendedor: dilan | Total: $10700.0 | Pago: efectivo
• Fecha: 2022-05-13T00:00 | Vendedor: paquito | Total: $5600.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: oscar | Total: $42300.0 | Pago: tarjeta
• Fecha: 2022-05-12T00:00 | Vendedor: juan | Total: $25000.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: juan | Total: $16000.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: jean | Total: $8200.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: paquito | Total: $15000.0 | Pago: tarjeta
• Fecha: 2022-05-12T00:00 | Vendedor: jean | Total: $7500.0 | Pago: tarjeta
• Fecha: 2022-05-12T00:00 | Vendedor: paquito | Total: $19000.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: dilan | Total: $39000.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: paquito | Total: $10700.0 | Pago: tarjeta
• Fecha: 2022-05-12T00:00 | Vendedor: juan | Total: $9000.0 | Pago: tarjeta
• Fecha: 2022-05-12T00:00 | Vendedor: juan | Total: $4000.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: dilan | Total: $10000.0 | Pago: tarjeta
• Fecha: 2022-05-12T00:00 | Vendedor: juan | Total: $22500.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: dilan | Total: $37000.0 | Pago: efectivo
• Fecha: 2022-05-12T00:00 | Vendedor: oscar | Total: $9500.0 | Pago: tarjeta
• Fecha: 2022-05-11T00:00 | Vendedor: paquito | Total: $19600.0 | Pago: efectivo
• Fecha: 2022-05-11T00:00 | Vendedor: dilan | Total: $30800.0 | Pago: tarjeta
• Fecha: 2022-05-11T00:00 | Vendedor: jean | Total: $8000.0 | Pago: tarjeta
• Fecha: 2022-05-11T00:00 | Vendedor: dilan | Total: $40500.0 | Pago: tarjeta
• Fecha: 2022-05-11T00:00 | Vendedor: dilan | Total: $20900.0 | Pago: tarjeta
• Fecha: 2022-05-11T00:00 | Vendedor: dilan | Total: $37900.0 | Pago: efectivo
• Fecha: 2022-05-11T00:00 | Vendedor: jean | Total: $29800.0 | Pago: tarjeta
• Fecha: 2022-05-11T00:00 | Vendedor: paquito | Total: $30000.0 | Pago: tarjeta
• Fecha: 2022-05-10T00:00 | Vendedor: dilan | Total: $9000.0 | Pago: efectivo
• Fecha: 2022-05-10T00:00 | Vendedor: oscar | Total: $10500.0 | Pago: efectivo
• Fecha: 2022-05-10T00:00 | Vendedor: juan | Total: $14000.0 | Pago: tarjeta
• Fecha: 2022-05-10T00:00 | Vendedor: oscar | Total: $11800.0 | Pago: tarjeta
• Fecha: 2022-05-10T00:00 | Vendedor: juan | Total: $11500.0 | Pago: efectivo
• Fecha: 2022-05-10T00:00 | Vendedor: oscar | Total: $6200.0 | Pago: tarjeta
• Fecha: 2022-05-10T00:00 | Vendedor: juan | Total: $38300.0 | Pago: efectivo
• Fecha: 2022-05-10T00:00 | Vendedor: paquito | Total: $11900.0 | Pago: efectivo
